,regiao,estado,coduf,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
0,Brasil,,76,2021-07-01,26,210147125.0,18622304,65163,520095,2029
1,Brasil,,76,2021-07-02,26,210147125.0,18687469,65165,521952,1857
2,Brasil,,76,2021-07-03,26,210147125.0,18742025,54556,523587,1635
3,Brasil,,76,2021-07-04,27,210147125.0,18769808,27783,524417,830
4,Brasil,,76,2021-07-05,27,210147125.0,18792511,22703,525112,695
5,Brasil,,76,2021-07-06,27,210147125.0,18855015,62504,526892,1780
6,Brasil,,76,2021-07-07,27,210147125.0,18909037,54022,528540,1648
7,Brasil,,76,2021-07-08,27,210147125.0,18962762,53725,530179,1639
8,Brasil,,76,2021-07-09,27,210147125.0,19020499,57737,531688,1509
9,Brasil,,76,2021-07-10,27,210147125.0,19069003,48504,532893,1205
10,Brasil,,76,2021-07-11,28,210147125.0,19089940,20937,533488,595
11,Brasil,,76,2021-07-12,28,210147125.0,19106971,17031,534233,745
12,Brasil,,76,2021-07-13,28,210147125.0,19151993,45022,535838,1605
13,Brasil,,76,2021-07-14,28,210147125.0,19209729,57736,537394,1556
14,Brasil,,76,2021-07-15,28,210147125.0,19262518,52789,538942,1548
15,Brasil,,76,2021-07-16,28,210147125.0,19308109,45591,540398,1456
16,Brasil,,76,2021-07-17,28,210147125.0,19342448,34339,541266,868
17,Brasil,,76,2021-07-18,29,210147125.0,19376574,34126,542214,948
18,Brasil,,76,2021-07-19,29,210147125.0,19391845,15271,542756,542
19,Brasil,,76,2021-07-20,29,210147125.0,19419437,27592,544180,1424
20,Brasil,,76,2021-07-21,29,210147125.0,19473954,54517,545604,1424
21,Brasil,,76,2021-07-22,29,210147125.0,19523711,49757,547016,1412
22,Brasil,,76,2021-07-23,29,210147125.0,19632443,108732,548340,1324
23,Brasil,,76,2021-07-24,29,210147125.0,19670534,38091,549448,1108
24,Brasil,,76,2021-07-25,30,210147125.0,19688663,18129,549924,476
25,Brasil,,76,2021-07-26,30,210147125.0,19707662,18999,550502,578
26,Brasil,,76,2021-07-27,30,210147125.0,19749073,41411,551835,1333
27,Brasil,,76,2021-07-28,30,210147125.0,19797086,48013,553179,1344
28,Brasil,,76,2021-07-29,30,210147125.0,19839369,42283,554497,1318
29,Brasil,,76,2021-07-30,30,210147125.0,19880273,40904,555460,963
30,Brasil,,76,2021-07-31,30,210147125.0,19917855,37582,556370,910
31,Brasil,,76,2021-08-01,31,210147125.0,19938358,20503,556834,464
32,Brasil,,76,2021-08-02,31,210147125.0,19953501,15143,557223,389
33,Brasil,,76,2021-08-03,31,210147125.0,19985817,32316,558432,1209
34,Brasil,,76,2021-08-04,31,210147125.0,20026533,40716,559607,1175
35,Brasil,,76,2021-08-05,31,210147125.0,20066587,40054,560706,1099
36,Brasil,,76,2021-08-06,31,210147125.0,20108746,42159,561762,1056
37,Brasil,,76,2021-08-07,31,210147125.0,20151779,43033,562752,990
38,Brasil,,76,2021-08-08,32,210147125.0,20165672,13893,563151,399
39,Brasil,,76,2021-08-09,32,210147125.0,20177757,12085,563562,411
40,Brasil,,76,2021-08-10,32,210147125.0,20212642,34885,564773,1211
41,Brasil,,76,2021-08-11,32,210147125.0,20245085,32443,565748,975
42,Brasil,,76,2021-08-12,32,210147125.0,20285067,39982,566896,1148
43,Brasil,,76,2021-08-13,32,210147125.0,20319000,33933,567862,966
44,Brasil,,76,2021-08-14,32,210147125.0,20350142,31142,568788,926
45,Brasil,,76,2021-08-15,33,210147125.0,20364099,13957,569058,270
46,Brasil,,76,2021-08-16,33,210147125.0,20378570,14471,569492,434
47,Brasil,,76,2021-08-17,33,210147125.0,20416183,37613,570598,1106
48,Brasil,,76,2021-08-18,33,210147125.0,20457897,41714,571662,1064
49,Brasil,,76,2021-08-19,33,210147125.0,20494212,36315,572641,979
50,Brasil,,76,2021-08-20,33,210147125.0,20528099,33887,573511,870
51,Brasil,,76,2021-08-21,33,210147125.0,20556487,28388,574209,698
52,Brasil,,76,2021-08-22,34,210147125.0,20570891,14404,574527,318
53,Brasil,,76,2021-08-23,34,210147125.0,20583994,13103,574848,321
54,Brasil,,76,2021-08-24,34,210147125.0,20614866,30872,575742,894
55,Brasil,,76,2021-08-25,34,210147125.0,20645537,30671,576645,903
56,Brasil,,76,2021-08-26,34,210147125.0,20676561,31024,577565,920
57,Brasil,,76,2021-08-27,34,210147125.0,20703906,27345,578326,761
58,Brasil,,76,2021-08-28,34,210147125.0,20728605,24699,579010,684
59,Brasil,,76,2021-08-29,35,210147125.0,20741815,13210,579308,298
60,Brasil,,76,2021-08-30,35,210147125.0,20752281,10466,579574,266
61,Brasil,,76,2021-08-31,35,210147125.0,20776870,24589,580413,839
62,Brasil,,76,2021-09-01,35,210147125.0,20804215,27345,581150,737
63,Brasil,,76,2021-09-02,35,210147125.0,20830495,26280,581914,764
64,Brasil,,76,2021-09-03,35,210147125.0,20856060,25565,582670,756
65,Brasil,,76,2021-09-04,35,210147125.0,20877864,21804,583362,692
66,Brasil,,76,2021-09-05,36,210147125.0,20890779,12915,583628,266
67,Brasil,,76,2021-09-06,36,210147125.0,20899933,9154,583810,182
68,Brasil,,76,2021-09-07,36,210147125.0,20913578,13645,584171,361
69,Brasil,,76,2021-09-08,36,210147125.0,20928008,14430,584421,250
70,Brasil,,76,2021-09-09,36,210147125.0,20958899,30891,585174,753
71,Brasil,,76,2021-09-10,36,210147125.0,20974850,15951,585846,672
72,Brasil,,76,2021-09-11,36,210147125.0,20989164,14314,586558,712
73,Brasil,,76,2021-09-12,37,210147125.0,20999779,10615,586851,293
74,Brasil,,76,2021-09-13,37,210147125.0,21006424,6645,587066,215
75,Brasil,,76,2021-09-14,37,210147125.0,21019830,13406,587797,731
76,Brasil,,76,2021-09-15,37,210147125.0,21034610,14780,588597,800
77,Brasil,,76,2021-09-16,37,210147125.0,21069017,34407,589240,643
78,Brasil,,76,2021-09-17,37,210147125.0,21080219,11202,589573,333
79,Brasil,,76,2021-09-18,37,210147125.0,21230325,150106,590508,935
80,Brasil,,76,2021-09-19,38,210147125.0,21239783,9458,590752,244
81,Brasil,,76,2021-09-20,38,210147125.0,21247667,7884,590955,203
82,Brasil,,76,2021-09-21,38,210147125.0,21247094,-573,591440,485
83,Brasil,,76,2021-09-22,38,210147125.0,21283567,36473,592316,876
84,Brasil,,76,2021-09-23,38,210147125.0,21308178,24611,592964,648
85,Brasil,,76,2021-09-24,38,210147125.0,21327616,19438,593663,699
86,Brasil,,76,2021-09-25,38,210147125.0,21343304,15688,594200,537
87,Brasil,,76,2021-09-26,39,210147125.0,21351972,8668,594443,243
88,Brasil,,76,2021-09-27,39,210147125.0,21366395,14423,594653,210
89,Brasil,,76,2021-09-28,39,210147125.0,21381790,15395,595446,793
90,Brasil,,76,2021-09-29,39,210147125.0,21399546,17756,596122,676
91,Brasil,,76,2021-09-30,39,210147125.0,21427073,27527,596749,627
92,Brasil,,76,2021-10-01,39,210147125.0,21445651,18578,597255,506
93,Brasil,,76,2021-10-02,39,210147125.0,21459117,13466,597723,468
94,Brasil,,76,2021-10-03,40,210147125.0,21468121,9004,597948,225
95,Brasil,,76,2021-10-04,40,210147125.0,21478546,10425,598152,204
96,Brasil,,76,2021-10-05,40,210147125.0,21499074,20528,598829,677
97,Brasil,,76,2021-10-06,40,210147125.0,21516967,17893,599359,530
98,Brasil,,76,2021-10-07,40,210147125.0,21532558,15591,599810,451
99,Brasil,,76,2021-10-08,40,210147125.0,21550730,18172,600425,615
100,Brasil,,76,2021-10-09,40,210147125.0,21567181,16451,600829,404
101,Brasil,,76,2021-10-10,41,210147125.0,21575820,8639,601011,182
102,Brasil,,76,2021-10-11,41,210147125.0,21582738,6918,601213,202
103,Brasil,,76,2021-10-12,41,210147125.0,21590097,7359,601398,185
104,Brasil,,76,2021-10-13,41,210147125.0,21597949,7852,601574,176
105,Brasil,,76,2021-10-14,41,210147125.0,21612237,14288,602099,525
106,Brasil,,76,2021-10-15,41,210147125.0,21627476,15239,602669,570
107,Brasil,,76,2021-10-16,41,210147125.0,21638726,11250,603152,483
108,Brasil,,76,2021-10-17,42,210147125.0,21644464,5738,603282,130
109,Brasil,,76,2021-10-18,42,210147125.0,21651910,7446,603465,183
110,Brasil,,76,2021-10-19,42,210147125.0,21664879,12969,603855,390
111,Brasil,,76,2021-10-20,42,210147125.0,21680488,15609,604228,373
112,Brasil,,76,2021-10-21,42,210147125.0,21697341,16853,604679,451
113,Brasil,,76,2021-10-22,42,210147125.0,21711843,14502,605139,460
114,Brasil,,76,2021-10-23,42,210147125.0,21723559,11716,605457,318
115,Brasil,,76,2021-10-24,43,210147125.0,21729763,6204,605644,187
116,Brasil,,76,2021-10-25,43,210147125.0,21735560,5797,605804,160
117,Brasil,,76,2021-10-26,43,210147125.0,21748984,13424,606246,442
118,Brasil,,76,2021-10-27,43,210147125.0,21766168,17184,606679,433
119,Brasil,,76,2021-10-28,43,210147125.0,21781436,15268,607068,389
120,Brasil,,76,2021-10-29,43,210147125.0,21793401,11965,607462,394
121,Brasil,,76,2021-10-30,43,210147125.0,21804094,10693,607694,232
122,Brasil,,76,2021-10-31,44,210147125.0,21810855,6761,607824,130
123,Brasil,,76,2021-11-01,44,210147125.0,21814693,3838,607922,98
124,Brasil,,76,2021-11-02,44,210147125.0,21821124,6431,608071,149
125,Brasil,,76,2021-11-03,44,210147125.0,21835785,14661,608235,164
126,Brasil,,76,2021-11-04,44,210147125.0,21849137,13352,608671,436
127,Brasil,,76,2021-11-05,44,210147125.0,21862458,13321,609060,389
128,Brasil,,76,2021-11-06,44,210147125.0,21874324,11866,609388,328
129,Brasil,,76,2021-11-07,45,210147125.0,21880439,6115,609447,59
130,Brasil,,76,2021-11-08,45,210147125.0,21886077,5638,609573,126
131,Brasil,,76,2021-11-09,45,210147125.0,21897025,10948,609756,183
132,Brasil,,76,2021-11-10,45,210147125.0,21909298,12273,610036,280
133,Norte,RO,11,2021-07-01,26,1777225.0,248173,566,6149,13
134,Norte,RO,11,2021-07-02,26,1777225.0,248485,312,6170,21
135,Norte,RO,11,2021-07-03,26,1777225.0,249496,1011,6172,2
136,Norte,RO,11,2021-07-04,27,1777225.0,249547,51,6173,1
137,Norte,RO,11,2021-07-05,27,1777225.0,252024,2477,6213,40
138,Norte,RO,11,2021-07-06,27,1777225.0,251977,-47,6226,13
139,Norte,RO,11,2021-07-07,27,1777225.0,251127,-850,6234,8
140,Norte,RO,11,2021-07-08,27,1777225.0,251462,335,6243,9
141,Norte,RO,11,2021-07-09,27,1777225.0,251839,377,6257,14
142,Norte,RO,11,2021-07-10,27,1777225.0,252040,201,6267,10
143,Norte,RO,11,2021-07-11,28,1777225.0,252075,35,6267,0
144,Norte,RO,11,2021-07-12,28,1777225.0,252292,217,6278,11
145,Norte,RO,11,2021-07-13,28,1777225.0,252839,547,6287,9
146,Norte,RO,11,2021-07-14,28,1777225.0,253420,581,6290,3
147,Norte,RO,11,2021-07-15,28,1777225.0,253640,220,6296,6
148,Norte,RO,11,2021-07-16,28,1777225.0,254264,624,6304,8
149,Norte,RO,11,2021-07-17,28,1777225.0,254387,123,6305,1
150,Norte,RO,11,2021-07-18,29,1777225.0,254457,70,6306,1
151,Norte,RO,11,2021-07-19,29,1777225.0,254557,100,6307,1
152,Norte,RO,11,2021-07-20,29,1777225.0,255008,451,6310,3
153,Norte,RO,11,2021-07-21,29,1777225.0,255294,286,6322,12
154,Norte,RO,11,2021-07-22,29,1777225.0,255454,160,6326,4
155,Norte,RO,11,2021-07-23,29,1777225.0,255724,270,6331,5
156,Norte,RO,11,2021-07-24,29,1777225.0,255914,190,6337,6
157,Norte,RO,11,2021-07-25,30,1777225.0,256044,130,6338,1
158,Norte,RO,11,2021-07-26,30,1777225.0,256357,313,6336,-2
159,Norte,RO,11,2021-07-27,30,1777225.0,257053,696,6345,9
160,Norte,RO,11,2021-07-28,30,1777225.0,257250,197,6355,10
161,Norte,RO,11,2021-07-29,30,1777225.0,257513,263,6365,10
162,Norte,RO,11,2021-07-30,30,1777225.0,257769,256,6368,3
163,Norte,RO,11,2021-07-31,30,1777225.0,257845,76,6368,0
164,Norte,RO,11,2021-08-01,31,1777225.0,257999,154,6368,0
165,Norte,RO,11,2021-08-02,31,1777225.0,258143,144,6376,8
166,Norte,RO,11,2021-08-03,31,1777225.0,258508,365,6384,8
167,Norte,RO,11,2021-08-04,31,1777225.0,258792,284,6385,1
168,Norte,RO,11,2021-08-05,31,1777225.0,259013,221,6391,6
169,Norte,RO,11,2021-08-06,31,1777225.0,259293,280,6398,7
170,Norte,RO,11,2021-08-07,31,1777225.0,259537,244,6399,1
171,Norte,RO,11,2021-08-08,32,1777225.0,259559,22,6399,0
172,Norte,RO,11,2021-08-09,32,1777225.0,259832,273,6407,8
173,Norte,RO,11,2021-08-10,32,1777225.0,260090,258,6414,7
174,Norte,RO,11,2021-08-11,32,1777225.0,260090,0,6414,0
175,Norte,RO,11,2021-08-12,32,1777225.0,260380,290,6428,14
176,Norte,RO,11,2021-08-13,32,1777225.0,260563,183,6428,0
177,Norte,RO,11,2021-08-14,32,1777225.0,260723,160,6431,3
178,Norte,RO,11,2021-08-15,33,1777225.0,260751,28,6432,1
179,Norte,RO,11,2021-08-16,33,1777225.0,260765,14,6440,8
180,Norte,RO,11,2021-08-17,33,1777225.0,261227,462,6447,7
181,Norte,RO,11,2021-08-18,33,1777225.0,261439,212,6450,3
182,Norte,RO,11,2021-08-19,33,1777225.0,261632,193,6450,0
183,Norte,RO,11,2021-08-20,33,1777225.0,261794,162,6454,4
184,Norte,RO,11,2021-08-21,33,1777225.0,261880,86,6454,0
185,Norte,RO,11,2021-08-22,34,1777225.0,261946,66,6455,1
186,Norte,RO,11,2021-08-23,34,1777225.0,262081,135,6462,7
187,Norte,RO,11,2021-08-24,34,1777225.0,262247,166,6464,2
188,Norte,RO,11,2021-08-25,34,1777225.0,262411,164,6470,6
189,Norte,RO,11,2021-08-26,34,1777225.0,262577,166,6471,1
190,Norte,RO,11,2021-08-27,34,1777225.0,262676,99,6473,2
191,Norte,RO,11,2021-08-28,34,1777225.0,262836,160,6473,0
192,Norte,RO,11,2021-08-29,35,1777225.0,262859,23,6473,0
193,Norte,RO,11,2021-08-30,35,1777225.0,263036,177,6476,3
194,Norte,RO,11,2021-08-31,35,1777225.0,263211,175,6478,2
195,Norte,RO,11,2021-09-01,35,1777225.0,263450,239,6478,0
196,Norte,RO,11,2021-09-02,35,1777225.0,263586,136,6481,3
197,Norte,RO,11,2021-09-03,35,1777225.0,263728,142,6482,1
198,Norte,RO,11,2021-09-04,35,1777225.0,263772,44,6483,1
199,Norte,RO,11,2021-09-05,36,1777225.0,263782,10,6486,3
200,Norte,RO,11,2021-09-06,36,1777225.0,263834,52,6488,2
201,Norte,RO,11,2021-09-07,36,1777225.0,263904,70,6490,2
202,Norte,RO,11,2021-09-08,36,1777225.0,263924,20,6494,4
203,Norte,RO,11,2021-09-09,36,1777225.0,263924,0,6494,0
204,Norte,RO,11,2021-09-10,36,1777225.0,264015,91,6495,1
205,Norte,RO,11,2021-09-11,36,1777225.0,264188,173,6502,7
206,Norte,RO,11,2021-09-12,37,1777225.0,264210,22,6503,1
207,Norte,RO,11,2021-09-13,37,1777225.0,264317,107,6506,3
208,Norte,RO,11,2021-09-14,37,1777225.0,264395,78,6508,2
209,Norte,RO,11,2021-09-15,37,1777225.0,264504,109,6512,4
210,Norte,RO,11,2021-09-16,37,1777225.0,264671,167,6513,1
211,Norte,RO,11,2021-09-17,37,1777225.0,264785,114,6511,-2
212,Norte,RO,11,2021-09-18,37,1777225.0,264810,25,6511,0
213,Norte,RO,11,2021-09-19,38,1777225.0,264823,13,6511,0
214,Norte,RO,11,2021-09-20,38,1777225.0,264929,106,6512,1
215,Norte,RO,11,2021-09-21,38,1777225.0,265010,81,6512,0
216,Norte,RO,11,2021-09-22,38,1777225.0,265157,147,6515,3
217,Norte,RO,11,2021-09-23,38,1777225.0,265191,34,6515,0
218,Norte,RO,11,2021-09-24,38,1777225.0,265272,81,6519,4
219,Norte,RO,11,2021-09-25,38,1777225.0,265469,197,6520,1
220,Norte,RO,11,2021-09-26,39,1777225.0,265479,10,6520,0
221,Norte,RO,11,2021-09-27,39,1777225.0,265481,2,6520,0
222,Norte,RO,11,2021-09-28,39,1777225.0,265679,198,6524,4
223,Norte,RO,11,2021-09-29,39,1777225.0,265831,152,6525,1
224,Norte,RO,11,2021-09-30,39,1777225.0,265879,48,6529,4
225,Norte,RO,11,2021-10-01,39,1777225.0,265879,0,6529,0
226,Norte,RO,11,2021-10-02,39,1777225.0,265879,0,6529,0
227,Norte,RO,11,2021-10-03,40,1777225.0,265879,0,6529,0
228,Norte,RO,11,2021-10-04,40,1777225.0,265879,0,6529,0
229,Norte,RO,11,2021-10-05,40,1777225.0,265879,0,6529,0
230,Norte,RO,11,2021-10-06,40,1777225.0,266097,218,6536,7
231,Norte,RO,11,2021-10-07,40,1777225.0,266480,383,6541,5
232,Norte,RO,11,2021-10-08,40,1777225.0,266651,171,6544,3
233,Norte,RO,11,2021-10-09,40,1777225.0,266699,48,6543,-1
234,Norte,RO,11,2021-10-10,41,1777225.0,266714,15,6543,0
235,Norte,RO,11,2021-10-11,41,1777225.0,266780,66,6544,1
236,Norte,RO,11,2021-10-12,41,1777225.0,266839,59,6546,2
237,Norte,RO,11,2021-10-13,41,1777225.0,267019,180,6546,0
238,Norte,RO,11,2021-10-14,41,1777225.0,267238,219,6547,1
239,Norte,RO,11,2021-10-15,41,1777225.0,267379,141,6550,3
240,Norte,RO,11,2021-10-16,41,1777225.0,267500,121,6551,1
241,Norte,RO,11,2021-10-17,42,1777225.0,267513,13,6551,0
242,Norte,RO,11,2021-10-18,42,1777225.0,267659,146,6552,1
243,Norte,RO,11,2021-10-19,42,1777225.0,267996,337,6558,6
244,Norte,RO,11,2021-10-20,42,1777225.0,268187,191,6559,1
245,Norte,RO,11,2021-10-21,42,1777225.0,268438,251,6560,1
246,Norte,RO,11,2021-10-22,42,1777225.0,268543,105,6561,1
247,Norte,RO,11,2021-10-23,42,1777225.0,268783,240,6561,0
248,Norte,RO,11,2021-10-24,43,1777225.0,268857,74,6561,0
249,Norte,RO,11,2021-10-25,43,1777225.0,269030,173,6562,1
250,Norte,RO,11,2021-10-26,43,1777225.0,269322,292,6564,2
251,Norte,RO,11,2021-10-27,43,1777225.0,269596,274,6564,0
252,Norte,RO,11,2021-10-28,43,1777225.0,269843,247,6566,2
253,Norte,RO,11,2021-10-29,43,1777225.0,270027,184,6568,2
254,Norte,RO,11,2021-10-30,43,1777225.0,270151,124,6570,2
255,Norte,RO,11,2021-10-31,44,1777225.0,270361,210,6570,0
256,Norte,RO,11,2021-11-01,44,1777225.0,270451,90,6570,0
257,Norte,RO,11,2021-11-02,44,1777225.0,270571,120,6570,0
258,Norte,RO,11,2021-11-03,44,1777225.0,270767,196,6574,4
259,Norte,RO,11,2021-11-04,44,1777225.0,271085,318,6574,0
260,Norte,RO,11,2021-11-05,44,1777225.0,271491,406,6577,3
261,Norte,RO,11,2021-11-06,44,1777225.0,271601,110,6577,0
262,Norte,RO,11,2021-11-07,45,1777225.0,271722,121,6577,0
263,Norte,RO,11,2021-11-08,45,1777225.0,271851,129,6577,0
264,Norte,RO,11,2021-11-09,45,1777225.0,272291,440,6579,2
265,Norte,RO,11,2021-11-10,45,1777225.0,272572,281,6583,4
266,Norte,AC,12,2021-07-01,26,881935.0,85736,180,1741,3
267,Norte,AC,12,2021-07-02,26,881935.0,85797,61,1742,1
268,Norte,AC,12,2021-07-03,26,881935.0,85871,74,1746,4
269,Norte,AC,12,2021-07-04,27,881935.0,85897,26,1752,6
270,Norte,AC,12,2021-07-05,27,881935.0,85983,86,1757,5
271,Norte,AC,12,2021-07-06,27,881935.0,85997,14,1760,3
272,Norte,AC,12,2021-07-07,27,881935.0,86120,123,1761,1
273,Norte,AC,12,2021-07-08,27,881935.0,86296,176,1761,0
274,Norte,AC,12,2021-07-09,27,881935.0,86400,104,1764,3
275,Norte,AC,12,2021-07-10,27,881935.0,86454,54,1766,2
276,Norte,AC,12,2021-07-11,28,881935.0,86467,13,1766,0
277,Norte,AC,12,2021-07-12,28,881935.0,86481,14,1767,1
278,Norte,AC,12,2021-07-13,28,881935.0,86492,11,1770,3
279,Norte,AC,12,2021-07-14,28,881935.0,86544,52,1771,1
280,Norte,AC,12,2021-07-15,28,881935.0,86595,51,1774,3
281,Norte,AC,12,2021-07-16,28,881935.0,86644,49,1776,2
282,Norte,AC,12,2021-07-17,28,881935.0,86664,20,1776,0
283,Norte,AC,12,2021-07-18,29,881935.0,86680,16,1777,1
284,Norte,AC,12,2021-07-19,29,881935.0,86729,49,1779,2
285,Norte,AC,12,2021-07-20,29,881935.0,86743,14,1780,1
286,Norte,AC,12,2021-07-21,29,881935.0,86757,14,1791,11
287,Norte,AC,12,2021-07-22,29,881935.0,86844,87,1793,2
288,Norte,AC,12,2021-07-23,29,881935.0,86855,11,1796,3
289,Norte,AC,12,2021-07-24,29,881935.0,86936,81,1796,0
290,Norte,AC,12,2021-07-25,30,881935.0,86952,16,1796,0
291,Norte,AC,12,2021-07-26,30,881935.0,86987,35,1797,1
292,Norte,AC,12,2021-07-27,30,881935.0,86999,12,1797,0
293,Norte,AC,12,2021-07-28,30,881935.0,87053,54,1798,1
294,Norte,AC,12,2021-07-29,30,881935.0,87073,20,1798,0
295,Norte,AC,12,2021-07-30,30,881935.0,87128,55,1798,0
296,Norte,AC,12,2021-07-31,30,881935.0,87141,13,1799,1
297,Norte,AC,12,2021-08-01,31,881935.0,87147,6,1800,1
298,Norte,AC,12,2021-08-02,31,881935.0,87186,39,1802,2
299,Norte,AC,12,2021-08-03,31,881935.0,87188,2,1802,0
300,Norte,AC,12,2021-08-04,31,881935.0,87232,44,1802,0
301,Norte,AC,12,2021-08-05,31,881935.0,87291,59,1802,0
302,Norte,AC,12,2021-08-06,31,881935.0,87379,88,1804,2
303,Norte,AC,12,2021-08-07,31,881935.0,87389,10,1804,0
304,Norte,AC,12,2021-08-08,32,881935.0,87389,0,1804,0
305,Norte,AC,12,2021-08-09,32,881935.0,87422,33,1804,0
306,Norte,AC,12,2021-08-10,32,881935.0,87423,1,1804,0
307,Norte,AC,12,2021-08-11,32,881935.0,87468,45,1805,1
308,Norte,AC,12,2021-08-12,32,881935.0,87476,8,1807,2
309,Norte,AC,12,2021-08-13,32,881935.0,87485,9,1807,0
310,Norte,AC,12,2021-08-14,32,881935.0,87487,2,1807,0
311,Norte,AC,12,2021-08-15,33,881935.0,87489,2,1807,0
312,Norte,AC,12,2021-08-16,33,881935.0,87492,3,1808,1
313,Norte,AC,12,2021-08-17,33,881935.0,87602,110,1808,0
314,Norte,AC,12,2021-08-18,33,881935.0,87607,5,1808,0
315,Norte,AC,12,2021-08-19,33,881935.0,87638,31,1808,0
316,Norte,AC,12,2021-08-20,33,881935.0,87671,33,1809,1
317,Norte,AC,12,2021-08-21,33,881935.0,87678,7,1809,0
318,Norte,AC,12,2021-08-22,34,881935.0,87680,2,1809,0
319,Norte,AC,12,2021-08-23,34,881935.0,87682,2,1811,2
320,Norte,AC,12,2021-08-24,34,881935.0,87724,42,1811,0
321,Norte,AC,12,2021-08-25,34,881935.0,87729,5,1813,2
322,Norte,AC,12,2021-08-26,34,881935.0,87761,32,1813,0
323,Norte,AC,12,2021-08-27,34,881935.0,87798,37,1813,0
324,Norte,AC,12,2021-08-28,34,881935.0,87802,4,1813,0
325,Norte,AC,12,2021-08-29,35,881935.0,87803,1,1814,1
326,Norte,AC,12,2021-08-30,35,881935.0,87804,1,1814,0
327,Norte,AC,12,2021-08-31,35,881935.0,87823,19,1814,0
328,Norte,AC,12,2021-09-01,35,881935.0,87831,8,1814,0
329,Norte,AC,12,2021-09-02,35,881935.0,87835,4,1814,0
330,Norte,AC,12,2021-09-03,35,881935.0,87855,20,1814,0
331,Norte,AC,12,2021-09-04,35,881935.0,87875,20,1814,0
332,Norte,AC,12,2021-09-05,36,881935.0,87875,0,1814,0
333,Norte,AC,12,2021-09-06,36,881935.0,87877,2,1814,0
334,Norte,AC,12,2021-09-07,36,881935.0,87899,22,1815,1
335,Norte,AC,12,2021-09-08,36,881935.0,87900,1,1815,0
336,Norte,AC,12,2021-09-09,36,881935.0,87903,3,1815,0
337,Norte,AC,12,2021-09-10,36,881935.0,87907,4,1816,1
338,Norte,AC,12,2021-09-11,36,881935.0,87907,0,1816,0
339,Norte,AC,12,2021-09-12,37,881935.0,87911,4,1816,0
340,Norte,AC,12,2021-09-13,37,881935.0,87914,3,1816,0
341,Norte,AC,12,2021-09-14,37,881935.0,87914,0,1816,0
342,Norte,AC,12,2021-09-15,37,881935.0,87916,2,1816,0
343,Norte,AC,12,2021-09-16,37,881935.0,87924,8,1816,0
344,Norte,AC,12,2021-09-17,37,881935.0,87925,1,1817,1
345,Norte,AC,12,2021-09-18,37,881935.0,87930,5,1817,0
346,Norte,AC,12,2021-09-19,38,881935.0,87932,2,1817,0
347,Norte,AC,12,2021-09-20,38,881935.0,87932,0,1817,0
348,Norte,AC,12,2021-09-21,38,881935.0,87932,0,1835,18
349,Norte,AC,12,2021-09-22,38,881935.0,87932,0,1835,0
350,Norte,AC,12,2021-09-23,38,881935.0,87934,2,1836,1
351,Norte,AC,12,2021-09-24,38,881935.0,87937,3,1836,0
352,Norte,AC,12,2021-09-25,38,881935.0,87938,1,1836,0
353,Norte,AC,12,2021-09-26,39,881935.0,87938,0,1836,0
354,Norte,AC,12,2021-09-27,39,881935.0,87939,1,1836,0
355,Norte,AC,12,2021-09-28,39,881935.0,87940,1,1837,1
356,Norte,AC,12,2021-09-29,39,881935.0,87923,-17,1837,0
357,Norte,AC,12,2021-09-30,39,881935.0,87924,1,1838,1
358,Norte,AC,12,2021-10-01,39,881935.0,87925,1,1838,0
359,Norte,AC,12,2021-10-02,39,881935.0,87926,1,1838,0
360,Norte,AC,12,2021-10-03,40,881935.0,87926,0,1838,0
361,Norte,AC,12,2021-10-04,40,881935.0,87930,4,1838,0
362,Norte,AC,12,2021-10-05,40,881935.0,87931,1,1839,1
363,Norte,AC,12,2021-10-06,40,881935.0,87931,0,1839,0
364,Norte,AC,12,2021-10-07,40,881935.0,87938,7,1839,0
365,Norte,AC,12,2021-10-08,40,881935.0,87940,2,1839,0
366,Norte,AC,12,2021-10-09,40,881935.0,87944,4,1840,1
367,Norte,AC,12,2021-10-10,41,881935.0,87944,0,1840,0
368,Norte,AC,12,2021-10-11,41,881935.0,87944,0,1840,0
369,Norte,AC,12,2021-10-12,41,881935.0,87944,0,1841,1
370,Norte,AC,12,2021-10-13,41,881935.0,87968,24,1841,0
371,Norte,AC,12,2021-10-14,41,881935.0,87994,26,1841,0
372,Norte,AC,12,2021-10-15,41,881935.0,88001,7,1842,1
373,Norte,AC,12,2021-10-16,41,881935.0,88005,4,1842,0
374,Norte,AC,12,2021-10-17,42,881935.0,88007,2,1842,0
375,Norte,AC,12,2021-10-18,42,881935.0,88010,3,1842,0
376,Norte,AC,12,2021-10-19,42,881935.0,88011,1,1842,0
377,Norte,AC,12,2021-10-20,42,881935.0,88019,8,1842,0
378,Norte,AC,12,2021-10-21,42,881935.0,88022,3,1842,0
379,Norte,AC,12,2021-10-22,42,881935.0,88023,1,1843,1
380,Norte,AC,12,2021-10-23,42,881935.0,88024,1,1844,1
381,Norte,AC,12,2021-10-24,43,881935.0,88033,9,1844,0
382,Norte,AC,12,2021-10-25,43,881935.0,88038,5,1844,0
383,Norte,AC,12,2021-10-26,43,881935.0,88040,2,1845,1
384,Norte,AC,12,2021-10-27,43,881935.0,88047,7,1845,0
