,regiao,estado,coduf,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
87,Brasil,,76,2020-10-27,44,210147125.0,5439641,29787,157946,549
88,Brasil,,76,2020-10-28,44,210147125.0,5468270,28629,158456,510
89,Brasil,,76,2020-10-29,44,210147125.0,5494376,26106,158969,513
90,Brasil,,76,2020-10-30,44,210147125.0,5516658,22282,159477,508
91,Brasil,,76,2020-10-31,44,210147125.0,5535605,18947,159884,407
92,Brasil,,76,2020-11-01,45,210147125.0,5545705,10100,160074,190
93,Brasil,,76,2020-11-02,45,210147125.0,5554206,8501,160253,179
94,Brasil,,76,2020-11-03,45,210147125.0,5566049,11843,160496,243
95,Brasil,,76,2020-11-04,45,210147125.0,5590025,23976,161106,610
96,Brasil,,76,2020-11-05,45,210147125.0,5612319,22294,161736,630
97,Brasil,,76,2020-11-06,45,210147125.0,5633747,21428,162038,302
98,Brasil,,76,2020-11-07,45,210147125.0,5653561,19814,162269,231
99,Brasil,,76,2020-11-08,46,210147125.0,5664115,10554,162397,128
100,Brasil,,76,2020-11-09,46,210147125.0,5675032,10917,162628,231
101,Brasil,,76,2020-11-10,46,210147125.0,5700044,25012,162829,201
102,Brasil,,76,2020-11-11,46,210147125.0,5748375,48331,163373,544
103,Brasil,,76,2020-11-12,46,210147125.0,5781582,33207,164281,908
104,Brasil,,76,2020-11-13,46,210147125.0,5810652,29070,164737,456
105,Brasil,,76,2020-11-14,46,210147125.0,5848959,38307,165658,921
106,Brasil,,76,2020-11-15,47,210147125.0,5863093,14134,165798,140
107,Brasil,,76,2020-11-16,47,210147125.0,5876464,13371,166014,216
108,Brasil,,76,2020-11-17,47,210147125.0,5911758,35294,166699,685
109,Brasil,,76,2020-11-18,47,210147125.0,5945849,34091,167455,756
110,Brasil,,76,2020-11-19,47,210147125.0,5981767,35918,168061,606
111,Brasil,,76,2020-11-20,47,210147125.0,6020164,38397,168613,552
112,Brasil,,76,2020-11-21,47,210147125.0,6052786,32622,168989,376
113,Brasil,,76,2020-11-22,48,210147125.0,6071401,18615,169183,194
114,Brasil,,76,2020-11-23,48,210147125.0,6087608,16207,169485,302
115,Brasil,,76,2020-11-24,48,210147125.0,6118708,31100,170115,630
116,Brasil,,76,2020-11-25,48,210147125.0,6166606,47898,170769,654
117,Brasil,,76,2020-11-26,48,210147125.0,6204220,37614,171460,691
118,Brasil,,76,2020-11-27,48,210147125.0,6238350,34130,171974,514
119,Brasil,,76,2020-11-28,48,210147125.0,6290272,51922,172561,587
120,Brasil,,76,2020-11-29,49,210147125.0,6314740,24468,172833,272
121,Brasil,,76,2020-11-30,49,210147125.0,6335878,21138,173120,287
122,Brasil,,76,2020-12-01,49,210147125.0,6386787,50909,173817,697
123,Brasil,,76,2020-12-02,49,210147125.0,6436650,49863,174515,698
124,Brasil,,76,2020-12-03,49,210147125.0,6487084,50434,175270,755
125,Brasil,,76,2020-12-04,49,210147125.0,6533968,46884,175964,694
126,Brasil,,76,2020-12-05,49,210147125.0,6577177,43209,176628,664
127,Brasil,,76,2020-12-06,50,210147125.0,6603540,26363,176941,313
128,Brasil,,76,2020-12-07,50,210147125.0,6623911,20371,177317,376
129,Brasil,,76,2020-12-08,50,210147125.0,6674999,51088,178159,842
130,Brasil,,76,2020-12-09,50,210147125.0,6728452,53453,178995,836
131,Brasil,,76,2020-12-10,50,210147125.0,6781799,53347,179765,770
132,Brasil,,76,2020-12-11,50,210147125.0,6836227,54428,180437,672
133,Brasil,,76,2020-12-12,50,210147125.0,6880127,43900,181123,686
134,Brasil,,76,2020-12-13,51,210147125.0,6901952,21825,181402,279
135,Brasil,,76,2020-12-14,51,210147125.0,6927145,25193,181835,433
136,Brasil,,76,2020-12-15,51,210147125.0,6970034,42889,182799,964
137,Brasil,,76,2020-12-16,51,210147125.0,7040608,70574,183735,936
138,Brasil,,76,2020-12-17,51,210147125.0,7110434,69826,184827,1092
139,Brasil,,76,2020-12-18,51,210147125.0,7162978,52544,185650,823
140,Brasil,,76,2020-12-19,51,210147125.0,7213155,50177,186356,706
141,Brasil,,76,2020-12-20,52,210147125.0,7238600,25445,186764,408
142,Brasil,,76,2020-12-21,52,210147125.0,7263619,25019,187291,527
143,Brasil,,76,2020-12-22,52,210147125.0,7318821,55202,188259,968
144,Brasil,,76,2020-12-23,52,210147125.0,7365517,46696,189220,961
145,Brasil,,76,2020-12-24,52,210147125.0,7425593,60076,190006,786
146,Brasil,,76,2020-12-25,52,210147125.0,7448560,22967,190488,482
147,Brasil,,76,2020-12-26,52,210147125.0,7465806,17246,190795,307
148,Brasil,,76,2020-12-27,53,210147125.0,7484285,18479,191139,344
149,Brasil,,76,2020-12-28,53,210147125.0,7504833,20548,191570,431
150,Brasil,,76,2020-12-29,53,210147125.0,7563551,58718,192681,1111
151,Brasil,,76,2020-12-30,53,210147125.0,7619200,55649,193875,1194
152,Brasil,,76,2020-12-31,53,210147125.0,7675973,56773,194949,1074
153,Norte,RO,11,2020-08-01,31,1777225.0,39504,512,881,9
154,Norte,RO,11,2020-08-02,32,1777225.0,39893,389,884,3
155,Norte,RO,11,2020-08-03,32,1777225.0,40016,123,888,4
156,Norte,RO,11,2020-08-04,32,1777225.0,41239,1223,898,10
157,Norte,RO,11,2020-08-05,32,1777225.0,42020,781,918,20
158,Norte,RO,11,2020-08-06,32,1777225.0,42725,705,923,5
159,Norte,RO,11,2020-08-07,32,1777225.0,43390,665,934,11
160,Norte,RO,11,2020-08-08,32,1777225.0,43866,476,940,6
161,Norte,RO,11,2020-08-09,33,1777225.0,44010,144,943,3
162,Norte,RO,11,2020-08-10,33,1777225.0,44372,362,944,1
163,Norte,RO,11,2020-08-11,33,1777225.0,45468,1096,966,22
164,Norte,RO,11,2020-08-12,33,1777225.0,46061,593,981,15
165,Norte,RO,11,2020-08-13,33,1777225.0,46676,615,993,12
166,Norte,RO,11,2020-08-14,33,1777225.0,47288,612,1001,8
167,Norte,RO,11,2020-08-15,33,1777225.0,47652,364,1012,11
168,Norte,RO,11,2020-08-16,34,1777225.0,47837,185,1013,1
169,Norte,RO,11,2020-08-17,34,1777225.0,48232,395,1017,4
170,Norte,RO,11,2020-08-18,34,1777225.0,48923,691,1026,9
171,Norte,RO,11,2020-08-19,34,1777225.0,49721,798,1037,11
172,Norte,RO,11,2020-08-20,34,1777225.0,50147,426,1045,8
173,Norte,RO,11,2020-08-21,34,1777225.0,50514,367,1050,5
174,Norte,RO,11,2020-08-22,34,1777225.0,50995,481,1061,11
175,Norte,RO,11,2020-08-23,35,1777225.0,51421,426,1065,4
176,Norte,RO,11,2020-08-24,35,1777225.0,51791,370,1073,8
177,Norte,RO,11,2020-08-25,35,1777225.0,52514,723,1087,14
178,Norte,RO,11,2020-08-26,35,1777225.0,53119,605,1100,13
179,Norte,RO,11,2020-08-27,35,1777225.0,53805,686,1109,9
180,Norte,RO,11,2020-08-28,35,1777225.0,54205,400,1114,5
181,Norte,RO,11,2020-08-29,35,1777225.0,54496,291,1125,11
182,Norte,RO,11,2020-08-30,36,1777225.0,54679,183,1129,4
183,Norte,RO,11,2020-08-31,36,1777225.0,55153,474,1148,19
184,Norte,RO,11,2020-09-01,36,1777225.0,55768,615,1155,7
185,Norte,RO,11,2020-09-02,36,1777225.0,56411,643,1161,6
186,Norte,RO,11,2020-09-03,36,1777225.0,56618,207,1165,4
187,Norte,RO,11,2020-09-04,36,1777225.0,57352,734,1172,7
188,Norte,RO,11,2020-09-05,36,1777225.0,57865,513,1180,8
189,Norte,RO,11,2020-09-06,37,1777225.0,58066,201,1185,5
190,Norte,RO,11,2020-09-07,37,1777225.0,58237,171,1187,2
191,Norte,RO,11,2020-09-08,37,1777225.0,58559,322,1193,6
192,Norte,RO,11,2020-09-09,37,1777225.0,59196,637,1207,14
193,Norte,RO,11,2020-09-10,37,1777225.0,59620,424,1217,10
194,Norte,RO,11,2020-09-11,37,1777225.0,60038,418,1231,14
195,Norte,RO,11,2020-09-12,37,1777225.0,60362,324,1240,9
196,Norte,RO,11,2020-09-13,38,1777225.0,60484,122,1246,6
197,Norte,RO,11,2020-09-14,38,1777225.0,60746,262,1253,7
198,Norte,RO,11,2020-09-15,38,1777225.0,61260,514,1269,16
199,Norte,RO,11,2020-09-16,38,1777225.0,61619,359,1277,8
200,Norte,RO,11,2020-09-17,38,1777225.0,62158,539,1289,12
201,Norte,RO,11,2020-09-18,38,1777225.0,62495,337,1294,5
202,Norte,RO,11,2020-09-19,38,1777225.0,62697,202,1297,3
203,Norte,RO,11,2020-09-20,39,1777225.0,62863,166,1300,3
204,Norte,RO,11,2020-09-21,39,1777225.0,63267,404,1305,5
205,Norte,RO,11,2020-09-22,39,1777225.0,63781,514,1312,7
206,Norte,RO,11,2020-09-23,39,1777225.0,64306,525,1320,8
207,Norte,RO,11,2020-09-24,39,1777225.0,64481,175,1323,3
208,Norte,RO,11,2020-09-25,39,1777225.0,64732,251,1328,5
209,Norte,RO,11,2020-09-26,39,1777225.0,64923,191,1333,5
210,Norte,RO,11,2020-09-27,40,1777225.0,65208,285,1336,3
211,Norte,RO,11,2020-09-28,40,1777225.0,65386,178,1340,4
212,Norte,RO,11,2020-09-29,40,1777225.0,65673,287,1351,11
213,Norte,RO,11,2020-09-30,40,1777225.0,65911,238,1357,6
214,Norte,RO,11,2020-10-01,40,1777225.0,66261,350,1367,10
215,Norte,RO,11,2020-10-02,40,1777225.0,66473,212,1368,1
216,Norte,RO,11,2020-10-03,40,1777225.0,66576,103,1371,3
217,Norte,RO,11,2020-10-04,41,1777225.0,66623,47,1371,0
218,Norte,RO,11,2020-10-05,41,1777225.0,66783,160,1375,4
219,Norte,RO,11,2020-10-06,41,1777225.0,67014,231,1384,9
220,Norte,RO,11,2020-10-07,41,1777225.0,67181,167,1385,1
221,Norte,RO,11,2020-10-08,41,1777225.0,67323,142,1390,5
222,Norte,RO,11,2020-10-09,41,1777225.0,67479,156,1392,2
223,Norte,RO,11,2020-10-10,41,1777225.0,67812,333,1396,4
224,Norte,RO,11,2020-10-11,42,1777225.0,67937,125,1398,2
225,Norte,RO,11,2020-10-12,42,1777225.0,67973,36,1398,0
226,Norte,RO,11,2020-10-13,42,1777225.0,68126,153,1406,8
227,Norte,RO,11,2020-10-14,42,1777225.0,68393,267,1411,5
228,Norte,RO,11,2020-10-15,42,1777225.0,68612,219,1416,5
229,Norte,RO,11,2020-10-16,42,1777225.0,68823,211,1421,5
230,Norte,RO,11,2020-10-17,42,1777225.0,68907,84,1421,0
231,Norte,RO,11,2020-10-18,43,1777225.0,68907,0,1421,0
232,Norte,RO,11,2020-10-19,43,1777225.0,69213,306,1427,6
233,Norte,RO,11,2020-10-20,43,1777225.0,69332,119,1429,2
234,Norte,RO,11,2020-10-21,43,1777225.0,69531,199,1429,0
235,Norte,RO,11,2020-10-22,43,1777225.0,69806,275,1430,1
236,Norte,RO,11,2020-10-23,43,1777225.0,70041,235,1431,1
237,Norte,RO,11,2020-10-24,43,1777225.0,70350,309,1434,3
238,Norte,RO,11,2020-10-25,44,1777225.0,70461,111,1436,2
239,Norte,RO,11,2020-10-26,44,1777225.0,70600,139,1442,6
240,Norte,RO,11,2020-10-27,44,1777225.0,70887,287,1448,6
241,Norte,RO,11,2020-10-28,44,1777225.0,71121,234,1449,1
242,Norte,RO,11,2020-10-29,44,1777225.0,71351,230,1454,5
243,Norte,RO,11,2020-10-30,44,1777225.0,71496,145,1455,1
244,Norte,RO,11,2020-10-31,44,1777225.0,71666,170,1457,2
245,Norte,RO,11,2020-11-01,45,1777225.0,71889,223,1457,0
246,Norte,RO,11,2020-11-02,45,1777225.0,71953,64,1457,0
247,Norte,RO,11,2020-11-03,45,1777225.0,72049,96,1460,3
248,Norte,RO,11,2020-11-04,45,1777225.0,72295,246,1464,4
249,Norte,RO,11,2020-11-05,45,1777225.0,72630,335,1470,6
250,Norte,RO,11,2020-11-06,45,1777225.0,72827,197,1473,3
251,Norte,RO,11,2020-11-07,45,1777225.0,73040,213,1474,1
252,Norte,RO,11,2020-11-08,46,1777225.0,73311,271,1476,2
253,Norte,RO,11,2020-11-09,46,1777225.0,73490,179,1478,2
254,Norte,RO,11,2020-11-10,46,1777225.0,73688,198,1482,4
255,Norte,RO,11,2020-11-11,46,1777225.0,73990,302,1486,4
256,Norte,RO,11,2020-11-12,46,1777225.0,74248,258,1492,6
257,Norte,RO,11,2020-11-13,46,1777225.0,74598,350,1497,5
258,Norte,RO,11,2020-11-14,46,1777225.0,74981,383,1501,4
259,Norte,RO,11,2020-11-15,47,1777225.0,75182,201,1501,0
260,Norte,RO,11,2020-11-16,47,1777225.0,75468,286,1503,2
261,Norte,RO,11,2020-11-17,47,1777225.0,75652,184,1508,5
262,Norte,RO,11,2020-11-18,47,1777225.0,76019,367,1511,3
263,Norte,RO,11,2020-11-19,47,1777225.0,76377,358,1513,2
264,Norte,RO,11,2020-11-20,47,1777225.0,76729,352,1515,2
265,Norte,RO,11,2020-11-21,47,1777225.0,77064,335,1516,1
266,Norte,RO,11,2020-11-22,48,1777225.0,77348,284,1518,2
267,Norte,RO,11,2020-11-23,48,1777225.0,77615,267,1522,4
268,Norte,RO,11,2020-11-24,48,1777225.0,78189,574,1529,7
269,Norte,RO,11,2020-11-25,48,1777225.0,78470,281,1534,5
270,Norte,RO,11,2020-11-26,48,1777225.0,78788,318,1535,1
271,Norte,RO,11,2020-11-27,48,1777225.0,78788,0,1535,0
272,Norte,RO,11,2020-11-28,48,1777225.0,79765,977,1553,18
273,Norte,RO,11,2020-11-29,49,1777225.0,80055,290,1555,2
274,Norte,RO,11,2020-11-30,49,1777225.0,80538,483,1561,6
275,Norte,RO,11,2020-12-01,49,1777225.0,80802,264,1567,6
276,Norte,RO,11,2020-12-02,49,1777225.0,81322,520,1579,12
277,Norte,RO,11,2020-12-03,49,1777225.0,81733,411,1586,7
278,Norte,RO,11,2020-12-04,49,1777225.0,82064,331,1589,3
279,Norte,RO,11,2020-12-05,49,1777225.0,82408,344,1593,4
280,Norte,RO,11,2020-12-06,50,1777225.0,82909,501,1596,3
281,Norte,RO,11,2020-12-07,50,1777225.0,83392,483,1604,8
282,Norte,RO,11,2020-12-08,50,1777225.0,83959,567,1610,6
283,Norte,RO,11,2020-12-09,50,1777225.0,84405,446,1617,7
284,Norte,RO,11,2020-12-10,50,1777225.0,84919,514,1628,11
285,Norte,RO,11,2020-12-11,50,1777225.0,85253,334,1634,6
286,Norte,RO,11,2020-12-12,50,1777225.0,85410,157,1638,4
287,Norte,RO,11,2020-12-13,51,1777225.0,85854,444,1642,4
288,Norte,RO,11,2020-12-14,51,1777225.0,86118,264,1645,3
289,Norte,RO,11,2020-12-15,51,1777225.0,86909,791,1655,10
290,Norte,RO,11,2020-12-16,51,1777225.0,87397,488,1668,13
291,Norte,RO,11,2020-12-17,51,1777225.0,87863,466,1681,13
292,Norte,RO,11,2020-12-18,51,1777225.0,88410,547,1689,8
293,Norte,RO,11,2020-12-19,51,1777225.0,88822,412,1697,8
294,Norte,RO,11,2020-12-20,52,1777225.0,89047,225,1698,1
295,Norte,RO,11,2020-12-21,52,1777225.0,89583,536,1705,7
296,Norte,RO,11,2020-12-22,52,1777225.0,90835,1252,1721,16
297,Norte,RO,11,2020-12-23,52,1777225.0,91574,739,1728,7
298,Norte,RO,11,2020-12-24,52,1777225.0,92099,525,1732,4
299,Norte,RO,11,2020-12-25,52,1777225.0,92381,282,1734,2
300,Norte,RO,11,2020-12-26,52,1777225.0,92587,206,1743,9
301,Norte,RO,11,2020-12-27,53,1777225.0,92775,188,1747,4
302,Norte,RO,11,2020-12-28,53,1777225.0,93667,892,1765,18
303,Norte,RO,11,2020-12-29,53,1777225.0,94354,687,1785,20
304,Norte,RO,11,2020-12-30,53,1777225.0,95035,681,1805,20
305,Norte,RO,11,2020-12-31,53,1777225.0,95729,694,1817,12
306,Norte,AC,12,2020-08-01,31,881935.0,19930,305,535,4
307,Norte,AC,12,2020-08-02,32,881935.0,19966,36,537,2
308,Norte,AC,12,2020-08-03,32,881935.0,20339,373,539,2
309,Norte,AC,12,2020-08-04,32,881935.0,20708,369,545,6
310,Norte,AC,12,2020-08-05,32,881935.0,21033,325,547,2
311,Norte,AC,12,2020-08-06,32,881935.0,21263,230,552,5
312,Norte,AC,12,2020-08-07,32,881935.0,21376,113,556,4
313,Norte,AC,12,2020-08-08,32,881935.0,21498,122,559,3
314,Norte,AC,12,2020-08-09,33,881935.0,21587,89,561,2
315,Norte,AC,12,2020-08-10,33,881935.0,21619,32,562,1
316,Norte,AC,12,2020-08-11,33,881935.0,21757,138,565,3
317,Norte,AC,12,2020-08-12,33,881935.0,21993,236,569,4
318,Norte,AC,12,2020-08-13,33,881935.0,22242,249,574,5
319,Norte,AC,12,2020-08-14,33,881935.0,22435,193,576,2
320,Norte,AC,12,2020-08-15,33,881935.0,22516,81,576,0
321,Norte,AC,12,2020-08-16,34,881935.0,22548,32,576,0
322,Norte,AC,12,2020-08-17,34,881935.0,22605,57,582,6
323,Norte,AC,12,2020-08-18,34,881935.0,22933,328,590,8
324,Norte,AC,12,2020-08-19,34,881935.0,23146,213,591,1
325,Norte,AC,12,2020-08-20,34,881935.0,23322,176,595,4
326,Norte,AC,12,2020-08-21,34,881935.0,23337,15,598,3
327,Norte,AC,12,2020-08-22,34,881935.0,23665,328,598,0
328,Norte,AC,12,2020-08-23,35,881935.0,23719,54,600,2
329,Norte,AC,12,2020-08-24,35,881935.0,23729,10,604,4
330,Norte,AC,12,2020-08-25,35,881935.0,23936,207,607,3
331,Norte,AC,12,2020-08-26,35,881935.0,24119,183,607,0
332,Norte,AC,12,2020-08-27,35,881935.0,24269,150,607,0
333,Norte,AC,12,2020-08-28,35,881935.0,24462,193,608,1
334,Norte,AC,12,2020-08-29,35,881935.0,24601,139,608,0
335,Norte,AC,12,2020-08-30,36,881935.0,24638,37,609,1
336,Norte,AC,12,2020-08-31,36,881935.0,24647,9,612,3
337,Norte,AC,12,2020-09-01,36,881935.0,24840,193,616,4
338,Norte,AC,12,2020-09-02,36,881935.0,25027,187,618,2
339,Norte,AC,12,2020-09-03,36,881935.0,25135,108,622,4
340,Norte,AC,12,2020-09-04,36,881935.0,25249,114,623,1
341,Norte,AC,12,2020-09-05,36,881935.0,25408,159,624,1
342,Norte,AC,12,2020-09-06,37,881935.0,25443,35,624,0
343,Norte,AC,12,2020-09-07,37,881935.0,25469,26,624,0
344,Norte,AC,12,2020-09-08,37,881935.0,25494,25,630,6
345,Norte,AC,12,2020-09-09,37,881935.0,25668,174,631,1
346,Norte,AC,12,2020-09-10,37,881935.0,25877,209,635,4
347,Norte,AC,12,2020-09-11,37,881935.0,26004,127,636,1
348,Norte,AC,12,2020-09-12,37,881935.0,26148,144,637,1
349,Norte,AC,12,2020-09-13,38,881935.0,26166,18,640,3
350,Norte,AC,12,2020-09-14,38,881935.0,26176,10,640,0
351,Norte,AC,12,2020-09-15,38,881935.0,26287,111,642,2
352,Norte,AC,12,2020-09-16,38,881935.0,26463,176,643,1
353,Norte,AC,12,2020-09-17,38,881935.0,26716,253,646,3
354,Norte,AC,12,2020-09-18,38,881935.0,26942,226,647,1
355,Norte,AC,12,2020-09-19,38,881935.0,27061,119,648,1
356,Norte,AC,12,2020-09-20,39,881935.0,27079,18,649,1
357,Norte,AC,12,2020-09-21,39,881935.0,27106,27,649,0
358,Norte,AC,12,2020-09-22,39,881935.0,27246,140,651,2
359,Norte,AC,12,2020-09-23,39,881935.0,27397,151,652,1
360,Norte,AC,12,2020-09-24,39,881935.0,27556,159,653,1
361,Norte,AC,12,2020-09-25,39,881935.0,27710,154,654,1
362,Norte,AC,12,2020-09-26,39,881935.0,27859,149,656,2
363,Norte,AC,12,2020-09-27,40,881935.0,27874,15,657,1
364,Norte,AC,12,2020-09-28,40,881935.0,27885,11,657,0
365,Norte,AC,12,2020-09-29,40,881935.0,28030,145,657,0
366,Norte,AC,12,2020-09-30,40,881935.0,28222,192,659,2
367,Norte,AC,12,2020-10-01,40,881935.0,28409,187,661,2
368,Norte,AC,12,2020-10-02,40,881935.0,28555,146,664,3
369,Norte,AC,12,2020-10-03,40,881935.0,28662,107,667,3
370,Norte,AC,12,2020-10-04,41,881935.0,28672,10,667,0
371,Norte,AC,12,2020-10-05,41,881935.0,28687,15,667,0
372,Norte,AC,12,2020-10-06,41,881935.0,28805,118,668,1
373,Norte,AC,12,2020-10-07,41,881935.0,28818,13,668,0
374,Norte,AC,12,2020-10-08,41,881935.0,28834,16,669,1
375,Norte,AC,12,2020-10-09,41,881935.0,29017,183,674,5
376,Norte,AC,12,2020-10-10,41,881935.0,29031,14,674,0
377,Norte,AC,12,2020-10-11,42,881935.0,29050,19,674,0
378,Norte,AC,12,2020-10-12,42,881935.0,29063,13,675,1
379,Norte,AC,12,2020-10-13,42,881935.0,29272,209,675,0
380,Norte,AC,12,2020-10-14,42,881935.0,29301,29,676,1
381,Norte,AC,12,2020-10-15,42,881935.0,29406,105,677,1
382,Norte,AC,12,2020-10-16,42,881935.0,29598,192,679,2
383,Norte,AC,12,2020-10-17,42,881935.0,29693,95,679,0
384,Norte,AC,12,2020-10-18,43,881935.0,29718,25,679,0
